CustomerID,Recency,Frequency,Monetary,Cluster,TSNE-1,TSNE-2,TSNE-3
13735.0,24,4,2885.2400000000002,0,12.151532,-6.2417135,-1.6177185
13736.0,4,2,731.9,0,7.0380526,-19.526798,-7.8256097
13737.0,199,1,339.59999999999997,1,1.4216744,10.379391,-13.293445
13739.0,17,1,216.9,0,-10.840699,-17.361195,-13.607884
13740.0,240,1,350.75,1,-5.3388357,21.228184,-7.7527637
13741.0,71,3,668.4300000000001,0,-1.2477436,-5.644371,11.467639
13742.0,16,12,3131.02,0,12.9774475,9.470805,1.8287206
13743.0,2,7,1341.6,0,18.592978,-0.36791345,12.102441
13744.0,94,2,1156.36,0,-8.945892,-1.6058215,10.039858
13745.0,161,1,300.04,1,-9.630614,7.3093853,-8.7089405
13747.0,373,1,79.6,1,-14.672568,13.232129,18.765995
13748.0,95,5,948.25,0,3.4120667,1.0668982,6.0714965
13750.0,53,5,1647.26,0,7.646871,-3.9568505,6.559857
13751.0,287,1,296.25,1,-2.6636028,14.0184765,10.813702
13752.0,123,6,1186.28,0,2.577904,3.8467915,4.946459
13753.0,287,1,741.26,1,-1.7557379,13.764772,9.8068905
13754.0,151,2,282.59999999999997,1,-6.5954127,5.075055,-0.56065404
13755.0,3,9,2161.35,0,16.785015,8.317431,8.670744
13756.0,1,14,5189.52,3,14.358219,8.424936,-2.1129978
13758.0,11,7,3190.55,0,17.25881,-0.02471152,8.013557
13759.0,32,2,659.4100000000001,0,-3.8045971,-10.036187,-3.6417003
13760.0,53,2,286.79,0,-11.23846,-10.974159,2.5213723
13761.0,49,2,1070.65,0,-8.021879,-10.571184,2.4151607
13762.0,218,1,306.72,1,0.681951,16.912603,-11.930468
13763.0,62,1,1714.96,0,-15.964311,-1.5453748,-9.880794
13764.0,70,3,1521.76,0,-1.1484848,-5.955655,9.178898
13767.0,1,37,17220.36,3,17.22006,2.5812435,-9.202331
13769.0,1,10,2796.51,0,15.796615,9.896888,6.2125254
13771.0,63,4,2634.45,0,5.605582,-3.7050247,2.615026
13772.0,33,3,1132.13,0,-1.8266376,-14.813547,6.3520627
13774.0,81,1,345.0,0,-20.812641,-4.0698686,2.4122715
13777.0,0,33,25977.16,3,16.909376,2.0339034,-7.7979283
13778.0,102,1,178.7,0,-19.035145,3.4722173,5.0826054
13780.0,6,2,360.01,0,7.0900006,-18.40974,-10.819268
13781.0,250,1,127.84,1,-8.234755,21.512554,-3.632717
13782.0,12,6,912.0,0,17.610437,-7.4107285,9.80429
13784.0,9,11,2462.79,0,13.973965,10.295491,3.877552
13786.0,366,1,230.39999999999998,1,-11.371018,13.185265,23.39058
13787.0,75,2,309.04,0,-12.69009,-6.45631,10.406101
13790.0,3,1,348.8,0,-6.5643754,-22.37027,-6.67569
13791.0,127,2,1516.0,0,-7.038004,2.677513,4.814851
13792.0,65,2,195.55,0,-12.8792715,-9.966958,7.3451753
13798.0,0,57,37153.85,3,18.66524,2.029929,-8.125973
13799.0,116,2,688.86,0,-8.8283615,2.4108205,6.234479
13800.0,309,1,558.32,1,4.740065,16.36461,10.749156
13801.0,66,1,324.8,0,-20.759047,-3.1083736,-6.111329
13802.0,138,3,4599.42,0,-1.5939488,3.1020572,2.463627
13803.0,254,1,277.07,1,-8.395288,21.167124,-1.9692576
13804.0,30,7,2635.79,0,13.557972,0.28337014,8.918274
13805.0,51,2,924.6,0,-8.699426,-10.671043,2.7056625
13806.0,63,1,256.38,0,-21.293102,-1.0991813,-7.7278757
13807.0,366,1,112.6,1,-10.7983675,13.054701,23.053537
13808.0,5,5,1747.66,0,14.898511,-12.0443735,2.9407678
13809.0,304,1,155.05,1,2.8308403,15.456024,12.113545
13810.0,28,3,1499.01,0,-1.4832696,-15.517382,4.0171847
13811.0,183,3,814.5,1,0.67502147,7.4336796,-1.5177577
13812.0,41,3,539.0,0,-1.4869522,-13.770894,9.832958
13813.0,39,4,1366.8600000000001,0,6.902766,-5.1062512,-2.306483
13814.0,91,2,1579.12,0,-8.535353,-2.3831708,10.133886
13815.0,21,4,4027.36,0,13.61214,-5.9046764,-0.20168763
13816.0,23,2,571.6700000000001,0,-0.24045727,-10.333059,-7.0033917
13817.0,28,2,382.98,0,-3.3543844,-9.310482,-6.1313105
13819.0,301,3,1140.35,1,1.9610364,17.540964,5.44943
13821.0,144,2,385.64,1,-7.017461,4.4800177,1.0921369
13822.0,5,2,632.0,0,6.916096,-19.108492,-8.434769
13823.0,18,2,957.66,0,2.4032567,-13.196105,-6.8127584
13824.0,32,5,1698.94,0,9.771503,-7.617127,5.816933
13826.0,175,1,189.5,1,-5.5069885,6.255824,-12.03924
13827.0,57,3,412.05,0,-0.97253287,-9.53384,11.758134
13828.0,21,1,209.49,0,-9.69121,-15.274831,-16.532732
13831.0,15,6,2202.99,0,16.491905,-5.7256923,7.2502203
13832.0,18,1,52.199999999999996,0,-11.769967,-17.185669,-14.799139
13833.0,158,1,384.8,1,-10.118343,7.42473,-7.8954644
13835.0,24,4,834.57,0,8.690867,-5.7457924,-6.4629326
13837.0,211,2,271.24,1,2.9714777,12.008561,-4.827307
13838.0,5,4,691.73,0,16.069994,-9.053264,-8.616395
13841.0,252,1,85.0,1,-8.624947,21.45017,-2.9199069
13842.0,58,9,3385.62,0,10.324729,4.1749816,6.258777
13844.0,10,1,361.62,0,-8.80335,-19.640669,-9.047963
13845.0,64,1,312.98,0,-20.971441,-1.790077,-7.170827
13846.0,24,3,865.0600000000001,0,-2.6746538,-18.527391,5.078701
13848.0,91,3,1255.0,0,-1.9342524,-1.5335449,9.095141
13849.0,51,2,1537.95,0,-7.2091217,-10.341209,3.1672661
13850.0,128,1,1595.48,0,-12.731125,7.083659,-0.20787838
13851.0,95,3,2651.46,0,-0.16416608,-3.211223,6.78456
13853.0,56,1,1090.14,0,-16.13291,-0.7522315,-11.237942
13854.0,8,25,8109.5199999999995,3,14.752621,4.8069286,-9.160001
13856.0,168,3,388.5,1,-1.0873717,7.0526786,-0.019964453
13858.0,56,1,216.17,0,-19.15881,1.8313255,-12.290335
13859.0,325,1,201.16,1,8.025855,20.72834,8.172513
13860.0,0,5,1245.9,0,15.502243,-14.009503,3.4416504
13862.0,17,8,2209.36,0,15.765385,4.1198397,9.673154
13863.0,247,1,305.78,1,-7.0363193,21.515402,-4.9214244
13865.0,57,4,501.56,0,3.166415,-4.3481297,-0.11637283
13866.0,73,1,145.67000000000002,0,-22.160952,-6.3846703,-2.4225953
13867.0,30,3,1015.29,0,-2.2137592,-15.834578,6.01849
13868.0,6,2,3192.54,0,1.7617458,-15.635483,-0.60379606
13869.0,122,4,3104.95,0,-0.011132776,2.8701415,4.1685853
13870.0,1,8,2770.94,0,18.622944,4.642748,9.283835
13871.0,22,13,6403.25,0,14.019087,6.5100155,-0.30112693
13873.0,119,3,389.6,0,-3.2455614,3.379254,7.154855
13874.0,357,1,540.45,1,-10.909505,16.848911,26.457489
13875.0,53,5,1786.79,0,7.732615,-3.9453192,6.4472756
13876.0,63,1,122.7,0,-22.322067,-0.59954673,-7.8911743
13877.0,85,1,117.24,0,-20.729206,-2.4130688,4.1603255
13878.0,54,1,1281.53,0,-15.635933,-0.9094825,-11.450839
13880.0,20,13,3219.77,0,12.363401,9.369189,0.23742086
13881.0,3,20,17159.52,3,14.938544,3.2271373,-5.885561
13882.0,2,5,1191.13,0,15.148503,-13.992713,3.6382782
13883.0,10,5,2674.48,0,15.140173,-9.541204,2.050655
13884.0,6,5,787.6,0,14.041253,-14.407164,4.5475955
13885.0,188,2,506.8,1,0.035051446,7.9637976,-5.8372164
13886.0,70,1,243.56,0,-21.607983,-5.5333824,-4.1993876
13887.0,203,1,349.55,1,1.7014819,11.537854,-12.84721
13888.0,119,2,605.63,0,-8.75387,2.7768044,5.6933346
13889.0,92,1,416.90000000000003,0,-19.508406,0.17589334,4.746381
13890.0,0,10,1883.8100000000002,0,15.314004,10.336953,7.167101
13892.0,26,4,632.97,0,8.018176,-5.588427,-6.2555537
13893.0,297,1,821.1,1,0.7106614,14.232723,10.596049
13894.0,23,3,564.62,0,-2.491375,-20.10517,6.1190443
13895.0,27,4,2593.07,0,11.793074,-6.1623297,-1.7215686
13897.0,49,1,311.16,0,-14.49185,0.9959025,-15.63016
13898.0,325,1,155.93,1,8.03557,20.762793,8.221802
13899.0,15,2,388.52,0,3.365913,-13.022691,-10.922259
13900.0,182,3,740.95,1,0.5303951,7.407969,-1.4403465
13901.0,71,5,2867.2,0,6.1127405,-1.378789,4.7894087
13904.0,36,2,332.64,0,-6.8118677,-9.54774,-3.5009274
13908.0,79,4,2369.55,0,2.4228582,-2.9092555,5.3257217
13911.0,56,9,2580.91,0,10.096813,4.110349,6.4184484
13914.0,11,2,626.45,0,4.950312,-16.054405,-9.034764
13917.0,49,2,272.04,0,-10.486463,-10.772974,1.031898
13918.0,49,2,1212.8400000000001,0,-7.7207775,-10.517343,2.4655573
13919.0,58,2,384.81,0,-11.756533,-10.958818,4.5602727
13922.0,351,1,172.25,1,-9.95305,17.95871,26.946705
13923.0,53,1,351.13,0,-16.825832,1.4047269,-13.806704
13924.0,1,6,1838.8500000000001,0,19.53466,-6.3148746,7.5620556
13925.0,92,4,678.25,0,1.1319147,-0.6025504,5.2620096
13926.0,22,1,223.85000000000002,0,-8.953228,-14.651788,-16.86803
13927.0,74,1,348.99,0,-21.257986,-5.794259,-1.42703
13928.0,10,4,464.57,0,14.155524,-8.339015,-9.7263975
13929.0,168,2,842.65,1,-3.1969433,5.0566,-3.4144726
13930.0,57,2,337.34,0,-11.809852,-11.017102,4.1147237
13931.0,95,2,1237.53,0,-8.800492,-1.5375272,9.945555
13932.0,294,1,307.4,1,-0.28518695,14.343525,11.854675
13933.0,108,2,608.7900000000001,0,-9.392248,1.4965208,7.6684003
13934.0,263,1,922.1,1,-6.709948,19.180206,2.0717034
13936.0,179,1,376.58,1,-4.5171275,6.4464607,-13.199701
13937.0,168,1,158.85,1,-7.8074903,6.7248435,-10.480704
13938.0,34,1,71.66,0,-6.5444093,-6.114965,-19.904066
13939.0,22,3,568.55,0,-2.2985063,-20.4274,5.8221235
13940.0,16,4,839.14,0,11.286354,-6.74843,-8.175441
13941.0,21,5,5112.96,0,14.410663,-5.300591,1.7394686
13946.0,78,3,561.5699999999999,0,-1.5259734,-3.9144208,11.253842
13947.0,64,1,90.6,0,-22.811108,-0.8320755,-7.5299077
13948.0,360,1,102.0,1,-9.8244915,15.567803,25.871597
13949.0,2,6,2427.32,0,19.271948,-5.219709,6.364981
13950.0,10,4,745.06,0,13.9741125,-8.05264,-8.864757
13951.0,175,3,674.45,1,-0.35434103,7.1721935,-0.729518
13952.0,217,2,3251.071,1,0.7337448,13.629595,-6.4544406
13953.0,6,7,3515.68,0,18.139185,0.1258168,7.0967073
13954.0,1,2,439.92,0,8.537389,-21.009756,-9.365061
13955.0,153,2,322.96,1,-6.356887,5.1500063,-0.94318503
13956.0,4,5,1026.42,0,14.536815,-14.173508,4.098978
13959.0,78,3,598.2,0,-1.5159897,-3.9322624,11.193939
13960.0,20,2,230.22,0,0.18949822,-9.994905,-9.954517
13962.0,21,2,169.55,0,-0.28712836,-9.692538,-9.73514
13963.0,307,4,664.54,1,2.189906,17.451857,4.6476297
13967.0,145,1,80.7,1,-12.660071,8.376303,-5.2497845
13969.0,6,18,9053.94,3,13.194756,5.504248,-5.4671
13971.0,18,8,2758.26,0,15.861004,3.8971772,8.925387
13972.0,70,2,190.25,0,-13.169632,-8.050912,9.502932
13973.0,286,1,264.7,1,-3.0456808,14.115187,10.7195015
13974.0,48,1,413.59000000000003,0,-13.783764,0.32622477,-15.273307
13975.0,30,6,2526.28,0,13.941433,-4.3676624,7.2359576
13976.0,206,1,357.98,1,1.7823571,12.420929,-12.519015
13978.0,14,2,196.79000000000002,0,3.358056,-12.878091,-12.046361
13979.0,72,1,869.87,0,-19.395428,-3.7392802,-2.3028889
13980.0,59,1,200.14,0,-20.277744,1.2349067,-10.68476
13982.0,38,4,1871.81,0,8.060061,-5.1313114,-1.6122637
13983.0,29,12,2603.43,0,12.256352,8.869168,2.6182551
13984.0,26,5,920.51,0,9.435023,-10.0585,6.6949472
13985.0,3,15,7060.13,3,14.231993,6.4731016,-2.742025
13986.0,16,1,320.46,0,-10.137083,-17.494833,-12.757483
13988.0,19,6,4147.96,0,15.868888,-2.9550653,5.013414
13989.0,65,2,1266.08,0,-9.483911,-9.080186,8.295014
13990.0,212,1,311.3,1,1.6069878,14.619085,-11.992181
13991.0,11,6,855.97,0,17.772587,-7.4673495,9.826259
13992.0,29,1,76.8,0,-6.4646354,-9.754284,-19.905703
13993.0,42,9,3466.36,0,11.671257,4.649197,6.269676
13994.0,3,6,2313.14,0,19.21118,-5.3976607,6.524421
13995.0,14,5,1393.69,0,11.958461,-11.597886,4.5429635
13999.0,9,12,3901.81,0,14.363001,9.272058,1.2332704
14000.0,210,1,635.66,1,1.620303,13.684245,-11.227676
14001.0,45,3,2043.0800000000002,0,-1.3587021,-11.116017,7.2603464
14002.0,133,2,529.73,0,-7.8306227,3.9123082,3.1603358
14004.0,42,7,4582.64,0,12.939379,0.91970897,6.571537
14005.0,9,5,2874.72,0,15.22917,-9.392769,1.9608537
14006.0,115,3,962.19,0,-3.056864,2.5519505,7.2243524
14009.0,197,2,695.61,1,1.1968672,9.649175,-5.9702888
14012.0,277,1,328.8,1,-5.892103,15.792108,7.3047137
14013.0,109,3,473.02,0,-3.045932,2.067327,8.577591
14014.0,76,1,505.18,0,-20.466005,-4.9996524,-0.22809187
14015.0,52,1,917.34,0,-15.467694,-0.5690467,-12.161416
14016.0,161,4,4341.21,1,-1.3063126,3.533077,1.9741207
14019.0,46,3,1421.61,0,-1.2238479,-11.474792,8.46955
14020.0,16,2,642.8,0,2.9601414,-13.04531,-8.7481985
14021.0,154,3,631.9,1,-2.2615578,6.717168,1.5966603
14022.0,224,1,440.0,1,-0.83406764,18.589706,-11.364767
14023.0,6,2,584.07,0,6.6475043,-18.548485,-8.895843
14024.0,121,2,327.7,0,-8.899028,3.1391358,5.2578425
14027.0,60,1,104.82,0,-20.82715,1.2380219,-10.352589
14029.0,62,2,467.66,0,-11.805465,-10.430084,6.559972
14030.0,17,8,2360.09,0,15.785998,4.0549397,9.4546585
14031.0,6,19,17286.86,3,14.961043,3.2125614,-5.7069597
14032.0,1,11,2975.59,0,14.929357,10.377419,3.4855433
14034.0,21,3,651.8199999999999,0,-2.1232898,-20.493324,5.146576
14035.0,28,5,1428.02,0,9.765034,-8.947061,6.0701327
14036.0,284,1,626.65,1,-2.8332305,14.007344,9.184387
14037.0,175,2,147.20000000000002,1,-2.4347281,6.169723,-4.8846173
14038.0,77,3,1560.38,0,-1.2248775,-4.6531086,9.037499
14039.0,32,1,152.2,0,-6.2502313,-7.394242,-19.753279
14040.0,40,12,3614.92,0,12.08556,7.0431094,2.7919943
14041.0,265,1,141.41,1,-9.143611,19.103325,3.6834614
14044.0,26,4,652.82,0,8.035077,-5.589535,-6.2368374
14045.0,108,4,1659.75,0,0.7049566,1.7346807,5.694591
14046.0,283,1,154.99,1,-4.4083905,14.568646,9.988927
14047.0,8,5,1308.6100000000001,0,13.725432,-12.803502,3.9396663
14048.0,304,1,409.93,1,2.792433,15.363647,11.469045
14049.0,16,4,5681.72,0,14.186781,-4.7719507,0.9302333
14050.0,31,2,746.36,0,-3.2061918,-10.242903,-3.7147233
14051.0,0,23,15610.390000000001,3,14.946255,3.2783663,-6.962853
14052.0,19,1,225.36,0,-10.386737,-16.350666,-15.178578
14053.0,123,2,260.25,0,-8.827886,3.325522,4.930855
14054.0,64,1,92.46,0,-22.802258,-0.8368018,-7.528409
14055.0,105,1,725.6400000000001,0,-17.533884,4.202961,5.198433
14056.0,0,23,8214.65,3,14.185219,5.1249714,-8.444129
14057.0,23,17,6217.96,3,12.244022,7.030417,-4.772066
14059.0,266,1,183.6,1,-8.790209,18.798918,4.052382
14060.0,4,19,6140.42,3,12.664749,7.0697217,-6.4464374
14062.0,9,12,10464.85,3,15.235289,3.935607,-1.3814669
14064.0,28,5,1353.74,0,9.6992445,-9.052072,6.1606307
14066.0,266,1,152.55,1,-8.881139,18.798056,4.1025195
14067.0,63,2,374.7,0,-12.237542,-10.305985,6.8443847
14068.0,319,1,265.85,1,7.6170554,19.126513,9.632562
14071.0,3,8,1438.82,0,17.967054,5.1787944,11.482325
14073.0,31,1,151.04,0,-6.230837,-8.124559,-19.76675
14075.0,4,3,942.26,0,4.1971817,-20.750774,1.1143084
14076.0,128,1,122.47,0,-15.51654,8.264342,-0.07901795
14077.0,40,5,499.41999999999996,0,7.865717,-7.6227274,7.5833497
14078.0,101,6,1049.37,0,4.1464424,2.2836049,5.8629403
14079.0,124,1,375.1,0,-15.722154,7.673882,1.0698688
14080.0,32,1,45.599999999999994,0,-6.3621216,-7.4382668,-20.07073
14081.0,301,2,934.52,1,2.0627208,17.335112,6.784864
14082.0,364,1,182.25,1,-10.573662,13.773262,24.26122
14083.0,3,9,1018.43,0,16.014122,8.636537,9.852688
14085.0,1,18,4448.54,3,12.440274,8.492984,-5.937872
14087.0,2,1,194.42,0,-6.8732243,-22.875725,-6.0803466
14088.0,9,13,50491.81,3,17.71518,1.6629801,-5.356791
14089.0,56,1,161.0,0,-19.32859,1.9759929,-12.379702
14090.0,324,1,76.32000000000001,1,8.084235,20.629593,8.549931
14092.0,7,14,4076.91,0,13.358518,9.384155,-1.796962
14093.0,11,1,442.85,0,-8.761208,-19.21973,-9.555227
14096.0,3,17,65164.79,3,18.230145,1.5848202,-5.735323
14098.0,36,1,147.35,0,-6.960969,-4.6680965,-19.526344
14099.0,15,11,3104.17,0,14.011695,9.31081,3.6326575
14100.0,137,1,194.9,0,-13.887438,8.560531,-3.073734
14101.0,73,6,5976.79,0,10.131558,1.093794,3.9641678
14102.0,4,5,1360.28,0,14.808053,-13.27418,3.5066721
14104.0,154,2,216.20999999999998,1,-6.3673954,5.300325,-1.2164158
14105.0,238,1,1266.23,1,-3.3628192,20.378372,-7.5386543
14107.0,51,7,2703.23,0,11.160417,0.6270506,7.2635407
14108.0,30,2,597.91,0,-3.352726,-9.885939,-4.4689994
14109.0,72,1,144.2,0,-22.123474,-6.2574096,-3.0468447
14110.0,3,12,5683.15,0,15.625131,8.042822,0.21286342
14111.0,13,4,692.85,0,12.694299,-7.5408826,-9.112683
14112.0,22,7,2915.15,0,15.094167,0.07765491,8.690841
14113.0,3,4,1840.42,0,16.119974,-8.3313,-3.9526887
14114.0,273,2,386.53,1,-1.5749238,17.233145,3.4613123
14116.0,19,5,1382.74,0,11.024285,-10.867537,5.132476
14117.0,143,1,90.0,1,-12.980368,8.456659,-4.7566442
14121.0,3,4,2780.15,0,15.351383,-7.643774,-2.2327495
14124.0,83,1,419.58000000000004,0,-20.178669,-3.0649583,2.9380255
14125.0,10,3,2740.43,0,2.0235822,-16.902468,0.57810277
14126.0,7,3,706.1300000000001,0,3.1119573,-21.93309,2.010895
14127.0,122,3,709.71,0,-3.1931472,3.593309,6.476297
14128.0,60,2,637.5,0,-10.756352,-10.623045,5.6514564
14129.0,1,5,1123.8600000000001,0,15.271378,-14.25764,3.6898313
14130.0,318,1,483.86,1,7.1460304,18.429874,9.571469
14132.0,1,11,3586.0299999999997,0,15.614334,9.755484,3.0441139
14133.0,129,3,605.64,0,-3.2383196,4.372613,5.613174
14135.0,1,15,4690.31,3,13.31886,9.020399,-3.087778
14138.0,1,2,982.3800000000001,0,6.6608195,-19.655575,-6.216713
14139.0,45,1,415.82,0,-11.579507,-0.7290709,-15.914287
14140.0,3,2,935.05,0,6.676627,-19.524967,-6.589657
14141.0,2,4,915.13,0,16.896605,-9.255326,-7.377302
14142.0,372,1,311.81,1,-14.689757,13.213458,20.519432
14143.0,133,1,115.8,0,-14.775371,8.650781,-1.8994011
14145.0,46,4,3742.2,0,9.180495,-4.357169,0.66752416
14146.0,8,5,4191.0,0,15.087822,-6.7231073,1.4209167
14147.0,77,2,483.4,0,-12.09215,-5.8379607,10.624823
14148.0,233,1,157.2,1,-3.6227298,20.509434,-10.434699
14149.0,220,1,446.62,1,0.15640599,17.502647,-11.701434
14150.0,35,2,658.64,0,-5.393374,-9.920225,-2.4962058
14152.0,74,2,621.29,0,-11.791572,-7.0080533,10.399425
14154.0,238,2,1345.62,1,0.4601633,15.52142,-3.6539383
14155.0,265,1,118.75,1,-9.204758,19.10509,3.7118413
14156.0,9,55,117379.63,2,19.506496,1.4706777,-6.287587
14157.0,19,2,432.88,0,1.6534418,-11.241418,-9.409136
14158.0,39,1,507.66,0,-6.931618,-3.460831,-17.007988
14159.0,19,11,4693.01,0,14.725847,7.422005,2.7262452
14161.0,215,3,1110.52,1,3.2436469,11.441218,-2.2626865
14162.0,173,2,289.36,1,-2.7421389,5.9490037,-4.5870233
14163.0,86,4,2445.91,0,1.7991064,-2.6818163,5.9572735
14164.0,70,2,1631.77,0,-9.282034,-8.322501,8.956059
14165.0,275,1,122.53999999999999,1,-6.8540707,16.318508,7.244535
14167.0,38,4,574.84,0,5.639216,-5.046554,-3.6170738
14171.0,97,1,363.79,0,-19.260967,1.7825731,5.256981
14173.0,10,4,450.84,0,14.172606,-8.353261,-9.751838
14174.0,32,1,134.46,0,-6.2735295,-7.403953,-19.81596
14175.0,59,3,3222.3,0,-1.4041048,-8.235682,6.916811
14176.0,296,4,576.9000000000001,1,1.8311204,17.37747,4.536303
14177.0,85,4,559.41,0,1.1768396,-1.299359,4.1886544
14178.0,8,7,1620.93,0,17.44965,-0.3416915,11.676218
14179.0,40,2,719.78,0,-6.812092,-10.135596,-0.9376323
14180.0,10,25,4748.52,3,14.797011,5.6164713,-9.707312
14184.0,66,1,452.89,0,-20.399147,-3.1262813,-6.0462003
14185.0,330,1,197.65,1,7.6246424,21.851276,6.718719
14188.0,30,6,2054.36,0,13.877534,-4.8414593,8.0142975
14189.0,1,15,4654.08,3,13.301788,9.042666,-3.0889328
14191.0,1,13,4684.76,0,14.883588,8.880798,-0.8435938
14193.0,67,2,853.39,0,-10.686702,-9.062775,8.659974
14194.0,4,21,11349.52,3,14.098492,4.230596,-6.8149967
14195.0,201,2,1012.0,1,1.2501565,10.578769,-6.0881357
14196.0,106,1,335.52,0,-18.30643,4.500451,4.903954
14198.0,17,4,701.4,0,10.818969,-6.681639,-8.55372
14199.0,217,1,185.39999999999998,1,1.0416106,16.585775,-12.202872
14201.0,59,7,747.44,0,8.413683,1.3380586,7.779186
14204.0,1,1,161.03,0,-6.7397175,-23.12708,-5.908195
14205.0,16,2,466.7,0,3.0236418,-12.707114,-10.0608635
14206.0,238,1,328.15999999999997,1,-4.8458652,21.058218,-8.560863
14208.0,94,1,151.74,0,-19.771284,0.9202223,5.158716
14209.0,10,6,2073.43,0,17.915842,-5.8914714,7.0335608
14210.0,105,6,1905.8400000000001,0,3.9176502,2.5672207,5.310758
14211.0,52,9,2241.1,0,10.197541,4.18484,6.533471
14212.0,89,1,1070.48,0,-18.333944,-1.5307822,1.8220843
14214.0,30,5,1004.38,0,9.054049,-9.184451,6.863681
14215.0,11,6,1789.72,0,17.647932,-6.2529,7.5793247
14216.0,2,4,1839.3,0,16.272413,-8.399138,-3.9338202
14217.0,1,17,2004.98,3,12.251543,9.97216,-4.8775268
14218.0,42,1,169.48000000000002,0,-9.57015,-1.3093724,-17.83776
14219.0,3,1,89.94,0,-7.506963,-22.773657,-6.0606833
14220.0,246,2,632.4,1,-0.15996325,16.81335,-1.8214308
14221.0,41,9,3432.8,0,11.706422,4.6640067,6.2900314
14222.0,176,1,683.17,1,-5.9804273,6.7233105,-13.3777895
14223.0,91,3,991.13,0,-2.007289,-1.4186398,9.326457
14224.0,109,4,1050.12,0,0.6315828,1.6735327,6.248298
14226.0,28,5,2232.19,0,10.876612,-7.251375,4.7173038
14227.0,25,10,3350.96,0,12.645779,7.473084,5.8737907
14229.0,51,3,1547.2,0,-1.114161,-9.959555,8.916302
14231.0,183,3,925.71,1,0.739783,7.4003706,-1.5234057
14232.0,42,5,2048.07,0,8.998617,-5.5500245,5.983387
14233.0,48,4,1462.72,0,5.749825,-4.8768177,-0.5347272
14234.0,21,4,775.46,0,9.309586,-5.99812,-7.1811857
14235.0,74,5,3144.86,0,5.9599843,-1.1707342,4.6180735
14236.0,80,2,490.86,0,-11.62024,-4.8925247,10.751517
14237.0,372,1,161.0,1,-14.374788,13.179176,19.381279
14238.0,325,1,146.85,1,8.037756,20.76983,8.231157
14239.0,42,11,2380.85,0,11.45218,7.003863,4.4008794
14240.0,29,2,890.34,0,-2.2995937,-10.65778,-3.7978055
14241.0,183,1,213.70000000000002,1,-2.5606706,6.527342,-13.6059
14242.0,234,2,280.55,1,1.13747,16.188927,-2.957183
14243.0,8,10,2588.77,0,15.307294,9.728016,6.3179693
14245.0,219,2,1693.45,1,1.1683273,13.740945,-5.377944
14246.0,110,3,1474.06,0,-2.7192883,1.1112098,7.047891
14247.0,277,1,136.76999999999998,1,-6.2407537,15.81707,7.789358
14248.0,317,1,302.58,1,7.3221865,18.647362,10.069329
14250.0,6,3,1904.05,0,2.765669,-18.36955,0.5965639
14251.0,1,5,2879.7000000000003,0,15.787341,-9.987894,1.8044599
14256.0,259,2,969.0600000000001,1,-1.7217735,17.63649,0.5022716
14257.0,63,5,3099.7200000000003,0,7.8571296,-2.181351,4.6337123
14258.0,8,9,12669.98,0,15.541858,2.1771305,-0.29210076
14259.0,141,1,120.0,0,-13.249617,8.496032,-4.2304416
14261.0,50,2,1163.45,0,-7.962707,-10.552913,2.628529
14262.0,7,8,2618.23,0,18.087658,4.510931,9.240841
14264.0,154,2,333.97,1,-6.218128,5.1802077,-1.1398623
14265.0,108,2,530.18,0,-9.491259,1.5228482,7.6940827
14267.0,162,3,1516.24,1,-1.5684357,6.388193,0.57185936
14270.0,331,1,492.65000000000003,1,7.7136936,21.388674,6.0932994
14271.0,225,1,112.32,1,-1.147157,19.000803,-11.685031
14272.0,73,2,437.96,0,-12.489435,-7.221449,10.213555
14273.0,50,4,559.97,0,4.0687995,-4.7071476,-1.2357194
14276.0,98,3,1119.74,0,-2.2771304,-0.398619,8.758228
14277.0,14,3,4216.2,0,13.832536,-5.059516,-0.2550601
14280.0,196,1,134.04,1,1.1168743,9.639796,-13.845455
14282.0,2,15,3729.34,3,12.857153,9.639431,-3.0174384
14284.0,30,2,595.25,0,-3.3613846,-9.879256,-4.47903
14285.0,20,4,1910.01,0,11.475225,-6.317105,-3.7857018
14286.0,23,3,4628.75,0,13.698963,-4.71325,0.084398076
14287.0,7,3,176.63,0,3.7283862,-23.19117,2.7087255
14288.0,212,1,426.6,1,1.5894108,14.415283,-11.69024
14289.0,8,6,911.26,0,18.287863,-7.49825,9.639881
14290.0,10,5,2314.65,0,14.882716,-10.019882,2.3183577
14291.0,1,11,3883.25,0,15.815016,9.5109825,2.8651078
14292.0,7,9,4871.93,0,17.144167,5.5527487,4.7205534
14293.0,2,4,1046.56,0,16.901688,-9.158806,-6.7927957
14295.0,39,1,166.20000000000002,0,-7.878455,-3.0200717,-18.798471
14297.0,17,4,1305.33,0,11.71641,-6.5739613,-5.7653947
14298.0,7,44,51527.3,3,18.653458,1.7705512,-7.2500463
14299.0,7,9,3965.62,0,17.382874,6.4530644,6.014353
14300.0,18,1,43.2,0,-11.807504,-17.197628,-14.808475
14301.0,116,1,640.14,0,-16.380358,6.386481,3.3627377
14304.0,222,1,383.45,1,-0.41514584,18.180807,-11.617927
14305.0,70,3,1858.96,0,-1.1627122,-6.020055,8.65997
14306.0,50,2,2093.32,0,-6.5236454,-10.168127,3.4559562
14307.0,88,6,2995.72,0,5.6636586,1.1564807,4.505004
14309.0,7,9,2352.53,0,16.698803,7.9175563,8.33046
